delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_tuned_vs_base
3.05,0.9940698128617592,0.5097593598712168,0.9537540096824213,0.9620278635938591,0.9933116721707326,0.9946737805238923,0.5062554004947742,0.5137604606843981,0.9520850348590841,0.9555061373294035,0.9604887965626221,0.9635678183776618,0.48431045299054243,0.04031580317933792,0.03204194926790016,0.48431045299054243,0.04031580317933792,0.4439946498112045,0.45226850372264227,0.4439946498112045
3.1,0.9940934862635087,0.5097593598712168,0.9537658463832961,0.9620278635938591,0.9933122640057763,0.9946853213072452,0.5062554004947742,0.5137604606843981,0.9521084123433117,0.9555064332469254,0.9604887965626221,0.9635678183776618,0.4843341263922919,0.040327639880212596,0.03206562266964963,0.4843341263922919,0.040327639880212596,0.4440064865120793,0.45226850372264227,0.4440064865120793
3.15,0.9941053229643834,0.5097593598712168,0.9538250298876697,0.9620397002947338,0.993324100706651,0.99469715800812,0.5062554004947742,0.5137604606843981,0.9522031059503095,0.9555425351845934,0.9605009291810187,0.9636024407277204,0.4843459630931666,0.04028029307671366,0.03206562266964952,0.4843459630931666,0.04028029307671366,0.4440656700164529,0.45228034042351706,0.4440656700164529
3.2,0.994117159665258,0.5097593598712168,0.9538368665885445,0.9620397002947338,0.9933477741084005,0.9947092906265165,0.5062554004947742,0.5137604606843981,0.952226779352059,0.955565616751299,0.9605009291810187,0.9636024407277204,0.48435779979404125,0.04028029307671355,0.0320774593705242,0.48435779979404125,0.04028029307671355,0.4440775067173277,0.45228034042351706,0.4440775067173277
3.25,0.9941289963661328,0.5097593598712168,0.9538368665885445,0.9620397002947338,0.9933596108092753,0.9947211273273913,0.5062554004947742,0.5137604606843981,0.952226779352059,0.955565616751299,0.9605009291810187,0.9636024407277204,0.48436963649491604,0.04029212977758834,0.03208929607139899,0.48436963649491604,0.04029212977758834,0.4440775067173277,0.45228034042351706,0.4440775067173277
3.3,0.9941289963661328,0.5097593598712168,0.9538723766911686,0.9620397002947338,0.9933596108092753,0.9947211273273913,0.5062554004947742,0.5137604606843981,0.9522622894546833,0.9555901779056142,0.9605009291810187,0.9636024407277204,0.48436963649491604,0.04025661967496419,0.03208929607139899,0.48436963649491604,0.04025661967496419,0.44411301681995186,0.45228034042351706,0.44411301681995186
3.35,0.9941526697678823,0.5097593598712168,0.9538723766911686,0.9620515369956086,0.9933832842110247,0.9947445048116189,0.5062554004947742,0.5137604606843981,0.9522622894546833,0.9555901779056142,0.9605127658818934,0.9636142774285951,0.4843933098966655,0.04028029307671366,0.032101132772273666,0.4843933098966655,0.04028029307671366,0.44411301681995186,0.45229217712439185,0.44411301681995186
3.4,0.9941526697678823,0.5097593598712168,0.9538723766911686,0.9620515369956086,0.9933832842110247,0.9947445048116189,0.5062554004947742,0.5137604606843981,0.9522622894546833,0.9555901779056142,0.9605127658818934,0.9636142774285951,0.4843933098966655,0.04028029307671366,0.032101132772273666,0.4843933098966655,0.04028029307671366,0.44411301681995186,0.45229217712439185,0.44411301681995186
3.45,0.994164506468757,0.5097593598712168,0.9538842133920433,0.9620633736964833,0.9934066616952524,0.9947563415124936,0.5062554004947742,0.5137604606843981,0.9522622894546833,0.955601718688967,0.9605246025827682,0.9636261141294697,0.4844051465975402,0.04028029307671366,0.032101132772273666,0.4844051465975402,0.04028029307671366,0.44412485352082653,0.4523040138252665,0.44412485352082653
3.5,0.994164506468757,0.5097593598712168,0.9539078867937929,0.9620633736964833,0.9934066616952524,0.9947563415124936,0.5062554004947742,0.5137604606843981,0.9523217688765787,0.9556481777399003,0.9605246025827682,0.9636261141294697,0.4844051465975402,0.04025661967496408,0.032101132772273666,0.4844051465975402,0.04025661967496408,0.4441485269225761,0.4523040138252665,0.4441485269225761
3.55,0.9941763431696318,0.5097593598712168,0.9539078867937929,0.9620633736964833,0.9934069576127742,0.9947563415124936,0.5062554004947742,0.5137604606843981,0.9523217688765787,0.9556481777399003,0.9605246025827682,0.9636261141294697,0.484416983298415,0.04026845637583887,0.032112969473148456,0.484416983298415,0.04026845637583887,0.4441485269225761,0.4523040138252665,0.4441485269225761
3.6,0.9941881798705064,0.5097593598712168,0.953943396896417,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9523333096599317,0.9556718511416498,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.0402447829740894,0.032112969473148456,0.48442881999928966,0.0402447829740894,0.44418403702520026,0.4523158505261412,0.44418403702520026
3.65,0.9941881798705064,0.5097593598712168,0.953943396896417,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9523333096599317,0.9556718511416498,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.0402447829740894,0.032112969473148456,0.48442881999928966,0.0402447829740894,0.44418403702520026,0.4523158505261412,0.44418403702520026
3.7,0.9941881798705064,0.5097593598712168,0.9539789069990412,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9523569830616812,0.9556727388942154,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.04020927287146525,0.032112969473148456,0.48442881999928966,0.04020927287146525,0.4442195471278244,0.4523158505261412,0.4442195471278244
3.75,0.9941881798705064,0.5097593598712168,0.953990743699916,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9523688197625558,0.955696116378443,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.04019743617059046,0.032112969473148456,0.48442881999928966,0.04019743617059046,0.4442313838286992,0.4523158505261412,0.4442313838286992
3.8,0.9941881798705064,0.5097593598712168,0.9540380905034149,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9524043298651801,0.9557671365836914,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.040150089367091524,0.032112969473148456,0.48442881999928966,0.040150089367091524,0.44427873063219814,0.4523158505261412,0.44427873063219814
3.85,0.9941881798705064,0.5097593598712168,0.9540380905034149,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9524043298651801,0.9557671365836914,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.040150089367091524,0.032112969473148456,0.48442881999928966,0.040150089367091524,0.44427873063219814,0.4523158505261412,0.44427873063219814
3.9,0.9941881798705064,0.5097593598712168,0.9540499272042896,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9524161665660548,0.9557795651196098,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.040138252666216845,0.032112969473148456,0.48442881999928966,0.040138252666216845,0.4442905673330728,0.4523158505261412,0.4442905673330728
3.95,0.9941881798705064,0.5097593598712168,0.9541091107086632,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9524987275546559,0.9558505853248582,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.04007906916184323,0.032112969473148456,0.48442881999928966,0.04007906916184323,0.44434975083744643,0.4523158505261412,0.44434975083744643
4.0,0.9941881798705064,0.5097593598712168,0.954168294213037,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9525582069765516,0.9559097688292318,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.0400198856574695,0.032112969473148456,0.48442881999928966,0.0400198856574695,0.44440893434182016,0.4523158505261412,0.44440893434182016
4.05,0.9941881798705064,0.5097593598712168,0.9542038043156611,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9525700436774263,0.955945574849378,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03998437555484535,0.032112969473148456,0.48442881999928966,0.03998437555484535,0.4444444444444443,0.4523158505261412,0.4444444444444443
4.1,0.9941881798705064,0.5097593598712168,0.9542629878200348,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.952617686398447,0.9560165950546264,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.039925192050471625,0.032112969473148456,0.48442881999928966,0.039925192050471625,0.44450362794881804,0.4523158505261412,0.44450362794881804
4.15,0.9941881798705064,0.5097593598712168,0.9543340080252832,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9526887066036954,0.9560985642081838,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03985417184522322,0.032112969473148456,0.48442881999928966,0.03985417184522322,0.44457464815406644,0.4523158505261412,0.44457464815406644
4.2,0.9941881798705064,0.5097593598712168,0.9543695181279074,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9527236248712759,0.956145319176639,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03981866174259907,0.032112969473148456,0.48442881999928966,0.03981866174259907,0.4446101582566906,0.4523158505261412,0.4446101582566906
4.25,0.9941881798705064,0.5097593598712168,0.9543931915296568,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9527357574896725,0.9561686966608667,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.0397949883408496,0.032112969473148456,0.48442881999928966,0.0397949883408496,0.44463383165844006,0.4523158505261412,0.44463383165844006
4.3,0.9941881798705064,0.5097593598712168,0.9543931915296568,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9527357574896725,0.9561686966608667,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.0397949883408496,0.032112969473148456,0.48442881999928966,0.0397949883408496,0.44463383165844006,0.4523158505261412,0.44463383165844006
4.35,0.9941881798705064,0.5097593598712168,0.9544050282305316,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9527475941905472,0.9561808292792633,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03978315163997481,0.032112969473148456,0.48442881999928966,0.03978315163997481,0.44464566835931485,0.4523158505261412,0.44464566835931485
4.4,0.9941881798705064,0.5097593598712168,0.9544168649314063,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9527709716747748,0.9561808292792633,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03977131493910013,0.032112969473148456,0.48442881999928966,0.03977131493910013,0.44465750506018953,0.4523158505261412,0.44465750506018953
4.45,0.9941881798705064,0.5097593598712168,0.9544405383331558,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9527949409940462,0.9562163393818874,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.039747641537350664,0.032112969473148456,0.48442881999928966,0.039747641537350664,0.444681178461939,0.4523158505261412,0.444681178461939
4.5,0.9941881798705064,0.5097593598712168,0.9544760484357799,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9528304510966704,0.9562281760827622,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.039712131434726516,0.032112969473148456,0.48442881999928966,0.039712131434726516,0.44471668856456315,0.4523158505261412,0.44471668856456315
4.55,0.9941881798705064,0.5097593598712168,0.9544997218375294,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9528659611992946,0.9562636861853864,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03968845803297705,0.032112969473148456,0.48442881999928966,0.03968845803297705,0.4447403619663126,0.4523158505261412,0.4447403619663126
4.6,0.9941881798705064,0.5097593598712168,0.9545233952392789,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529130120852716,0.9562989003704887,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03966478463122758,0.032112969473148456,0.48442881999928966,0.03966478463122758,0.4447640353680621,0.4523158505261412,0.4447640353680621
4.65,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
4.7,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
4.75,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
4.8,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
4.85,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
4.9,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
4.95,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.0,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.05,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.1,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.15,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.2,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.25,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.3,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.35,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.4,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.45,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.5,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.55,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.6,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.65,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.7,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.75,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.8,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.85,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.9,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
5.95,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.0,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.05,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.1,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.15,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.2,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.25,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.3,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.35,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.4,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.45,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.5,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.55,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.6,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.65,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.7,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
6.75,0.9941881798705064,0.5097593598712168,0.9545707420427778,0.962075210397358,0.9934187943136489,0.9947681782133684,0.5062554004947742,0.5137604606843981,0.9529606548062924,0.9563350023081567,0.9605364392836429,0.9636379508303445,0.48442881999928966,0.03961743782772864,0.032112969473148456,0.48442881999928966,0.03961743782772864,0.444811382171561,0.4523158505261412,0.444811382171561
