delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_tuned_vs_base
1.0,0.2988844212115321,0.1328771618797061,0.28352521538482844,0.29356974417338166,0.29395120721918905,0.3037816656982957,0.1301246035329736,0.13605743178492288,0.2787285523153887,0.28806549525068353,0.2886656824474667,0.2983355288881081,0.16600725933182597,0.015359205826703637,0.005314677038150417,0.16600725933182597,0.015359205826703637,0.15064805350512234,0.16069258229367556,0.15064805350512234
1.05,0.3461246792334266,0.16011806918818727,0.3293830383761368,0.3402600878555345,0.3408181615921076,0.35170434680246393,0.1571655397190706,0.16386227926987534,0.3243658631247657,0.33453595759544547,0.33508225004348074,0.3456785852253945,0.18600661004523933,0.016741640857289797,0.005864591377892081,0.18600661004523933,0.016741640857289797,0.16926496918794953,0.18014201866734725,0.16926496918794953
1.1,0.3877740965112919,0.18472019923458638,0.3696005649465833,0.3811302405944268,0.38242508703941536,0.3934931882209845,0.18157527819766742,0.18880799615683533,0.3646279703931548,0.3751430525330225,0.3758094507824448,0.38697037693796876,0.20305389727670553,0.018173531564708634,0.006643855916865116,0.20305389727670553,0.018173531564708634,0.1848803657119969,0.19641004135984041,0.1848803657119969
1.15,0.43904796406212554,0.21407808396099762,0.4194319661455949,0.4315016049740351,0.433149206546098,0.44481926242745184,0.2102129334314803,0.21792895897203643,0.41372789893879053,0.42516771497388217,0.42576011566668714,0.4373205887616495,0.22496988010112792,0.019615997916530625,0.007546359088090426,0.22496988010112792,0.019615997916530625,0.2053538821845973,0.2174235210130375,0.2053538821845973
1.2,0.48154512629865026,0.24072429176655266,0.4605959612477603,0.4736602372951278,0.47546377986009486,0.4876294014641103,0.2368813103256965,0.24493286042290113,0.45464292916535465,0.46651628328465755,0.4677209449687351,0.4798954696839612,0.2408208345320976,0.02094916505088995,0.007884889003522466,0.2408208345320976,0.02094916505088995,0.21987166948120765,0.23293594552857513,0.21987166948120765
1.25,0.5331412399818184,0.2712772413162002,0.5104576338821076,0.5239580631160411,0.5268950435648364,0.5395389992990393,0.26682975422573246,0.2753523580061475,0.5042282811610849,0.516824717104157,0.517565533585203,0.5303608949740254,0.2618639986656182,0.022683606099710762,0.009183176865777298,0.2618639986656182,0.022683606099710762,0.23918039256590745,0.2526808217998409,0.23918039256590745
1.3,0.5758067275212628,0.2976929090970012,0.55218125542318,0.5654412716546144,0.569333629155776,0.5825509958629961,0.29319670365286093,0.30199952867653146,0.5460662898658962,0.5588188483820383,0.5589329406330563,0.5721112480095362,0.27811381842426164,0.023625472098082856,0.010365455866648388,0.27811381842426164,0.023625472098082856,0.2544883463261788,0.26774836255761325,0.2544883463261788
1.35,0.6238676123844419,0.324851207852743,0.5982332839577515,0.6126199778799115,0.6174664203890059,0.630263982048925,0.32018182751204655,0.32947575869571927,0.5916315181733298,0.6046987113807333,0.606083139738004,0.6189713553283732,0.29901640453169887,0.025634328426690334,0.011247634504530368,0.29901640453169887,0.025634328426690334,0.27338207610500853,0.2877687700271685,0.27338207610500853
1.4,0.6609455138268102,0.3466485274686565,0.6343624460086791,0.6486009273429058,0.6544537344596472,0.6676710958060041,0.3417221224194774,0.35140362410749604,0.6281609393002648,0.6409486703862581,0.6423008365026145,0.6551289965868411,0.31429698635815373,0.026583067818131134,0.012344586483904463,0.31429698635815373,0.026583067818131134,0.2877139185400226,0.30195239987424927,0.2877139185400226
1.45,0.7016434679475345,0.36844648153867543,0.6721902518786544,0.6877948450434498,0.6955053032438693,0.7077187723153654,0.3637693984566471,0.3730850902822101,0.6661062430752398,0.6785208410407703,0.6815287548745358,0.6937847350705718,0.3331969864088591,0.029453216068880073,0.013848622904084729,0.3331969864088591,0.029453216068880073,0.303743770339979,0.31934836350477436,0.303743770339979
1.5,0.7353516111915995,0.38559496667311755,0.704683757464198,0.7203349598061269,0.729255407712771,0.7411757908400161,0.38086898962155213,0.3903057473257137,0.698762414110061,0.7106996369984491,0.7141361902927178,0.7263479208436373,0.349756644518482,0.03066785372740155,0.01501665138547259,0.349756644518482,0.03066785372740155,0.31908879079108043,0.3347399931330094,0.31908879079108043
1.55,0.7685492459284077,0.40162904995414705,0.7377720167308872,0.7520139217411411,0.7623156227528929,0.7745700416967639,0.3969810439818221,0.40663080118332523,0.7313539508976441,0.7433602597214248,0.7456466252654356,0.7581269153981163,0.3669201959742606,0.03077722919752046,0.016535324187266554,0.3669201959742606,0.03077722919752046,0.33614296677674016,0.35038487178699407,0.33614296677674016
1.6,0.7942135328961857,0.41305010904412776,0.761256640273609,0.7759579143783174,0.7879646305086586,0.800221158045691,0.407975217473615,0.4179758410906719,0.7553201072214519,0.7672681054568385,0.7700582127381094,0.782240291319983,0.3811634238520579,0.03295689262257673,0.018255618517868277,0.3811634238520579,0.03295689262257673,0.3482065312294812,0.36290780533418965,0.3482065312294812
1.65,0.8217659024111437,0.4228309715507813,0.7861530148797247,0.8016753284762796,0.815854160939297,0.8272148742370294,0.41785411252726073,0.427782170711627,0.7802289601909611,0.7918032460273468,0.7959273239126464,0.8075581309564627,0.39893493086036236,0.035612887531419,0.02009057393486402,0.39893493086036236,0.035612887531419,0.36332204332894336,0.37884435692549834,0.36332204332894336
1.7,0.8437574483939035,0.42879427701175243,0.8058413675014636,0.8217963338601915,0.8379658981403744,0.8496134957550645,0.4240250928751025,0.4338779517044512,0.8002205403735146,0.8114399892820888,0.8160887590498264,0.8275347671339524,0.4149631713821511,0.03791608089243992,0.02196111453371208,0.4149631713821511,0.03791608089243992,0.3770470904897112,0.39300205684843903,0.3770470904897112
1.75,0.8655397055250256,0.43527411676737604,0.8250987718477999,0.8418162521874966,0.8600996694708827,0.8705924839579511,0.4306659133874916,0.4404287360746385,0.8194530119661354,0.8306200744344072,0.8361367692749555,0.8472469087797713,0.43026558875764953,0.04044093367722568,0.02372345333752901,0.43026558875764953,0.04044093367722568,0.38982465508042385,0.4065421354201205,0.38982465508042385
1.8,0.8817189889151673,0.4390865910447605,0.8394640323318431,0.8567192425088704,0.876362551853658,0.8865445872939339,0.43455839459967033,0.4441246778526364,0.8339913556314951,0.8447558105620574,0.8510700680196229,0.861584435593689,0.4426323978704068,0.04225495658332423,0.024999746406296874,0.4426323978704068,0.04225495658332423,0.4003774412870826,0.41763265146410994,0.4003774412870826
1.85,0.896127800388144,0.4433433917997947,0.8537988999498979,0.8700339650211367,0.8905544052887294,0.9009493486598231,0.43883957095727044,0.4484315769834063,0.8483650339105678,0.8587822661566347,0.8645742225822453,0.8746841158099876,0.4527844085883493,0.04232890043824611,0.026093835367007268,0.4527844085883493,0.04232890043824611,0.4104555081501032,0.426690573221342,0.4104555081501032
1.9,0.9078884668218281,0.4459851756158927,0.8637182789125232,0.8799519610339843,0.9023422603616288,0.9122500269801801,0.4415357949831324,0.4509209807546036,0.8578915329872935,0.869126717705447,0.8744814776820893,0.8843318464217951,0.46190329120593543,0.04417018790930494,0.02793650578784379,0.46190329120593543,0.04417018790930494,0.4177331032966305,0.43396678541809164,0.4177331032966305
