delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_rss_longitudinal,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_rss_longitudinal_ci_low,coverage_rss_longitudinal_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap_rss_longitudinal,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_rss_longitudinal_vs_base,coverage_gain_tuned_vs_base
1.55,0.9210633163169872,0.45136199196171534,0.87766479167522,0.9042248894849929,0.890698491338999,0.9196030127599779,0.9226696046094677,0.44907892755963685,0.4536774467269764,0.8761365139757571,0.8793485203078449,0.90271451772574,0.9059362183566677,0.889157782126906,0.8923597520084303,0.4697013243552719,0.04339852464176719,0.016838426831994324,0.030364824977988203,0.4697013243552719,0.04339852464176719,0.4263027997135047,0.4528628975232776,0.4393364993772837,0.4263027997135047
1.6,0.9322995789252783,0.4575435331043196,0.8887094493182053,0.9140651730603415,0.9007896861784386,0.9310265464117404,0.9337284045237015,0.4550978325828804,0.4598959402557468,0.8872762897979476,0.8903734472014266,0.912718920077919,0.9155982408839373,0.8992380281111853,0.9023682601812943,0.47475604582095865,0.04359012960707298,0.018234405864936742,0.031509892746839685,0.47475604582095865,0.04359012960707298,0.43116591621388567,0.4565216399560219,0.44324615307411896,0.43116591621388567
1.65,0.9433852947751147,0.4633829225231635,0.8995716260418516,0.9236089251417645,0.9106208457078203,0.9421528642661298,0.944662889311636,0.4608327516754028,0.4657338470171211,0.8981526087928428,0.9010686538838779,0.9223250578236409,0.9249778741885297,0.9091372758335953,0.9121129693751393,0.4800023722519512,0.04381366873326309,0.019776369633350166,0.032764449067294366,0.4800023722519512,0.04381366873326309,0.4361887035186881,0.460226002618601,0.4472379231846568,0.4361887035186881
1.7,0.9515148197316614,0.4670690370938087,0.9076144725617123,0.9305751342375259,0.9178425280906561,0.9503239036318261,0.9527146317763145,0.4647864288940286,0.46944619321992126,0.9062895470367376,0.908983877810776,0.929228995305678,0.9319487593578493,0.9164099388232715,0.919249684079908,0.4844457826378527,0.04390034716994906,0.020939685494135496,0.03367229164100527,0.4844457826378527,0.04390034716994906,0.44054543546790365,0.4635060971437172,0.45077349099684744,0.44054543546790365
1.75,0.9593706233091999,0.47100606292854486,0.9151691826223417,0.9370988271038906,0.9247768030255332,0.9583389218114876,0.9604929950137084,0.46871296207590274,0.47343796333045907,0.9138679796168809,0.9164328629887634,0.9358303566133362,0.9382897432037259,0.9233350897121817,0.9260774357781211,0.488364560380655,0.04420144068685816,0.02227179620530928,0.03459382028366664,0.488364560380655,0.04420144068685816,0.44416311969379685,0.46609276417534573,0.45377074009698837,0.44416311969379685
1.8,0.9651780785671594,0.4737432767186279,0.9207485367311277,0.9419254474204037,0.9301006838472449,0.9640420207937004,0.966136217444263,0.47145063206828414,0.476165824973426,0.9195334419094799,0.9220903417411414,0.940729399044712,0.9430620754467358,0.9287908129981155,0.9313741725630811,0.4914348018485315,0.04442954183603176,0.023252631146755687,0.035077394719914556,0.4914348018485315,0.04442954183603176,0.44700526001249974,0.4681821707017758,0.45635740712861694,0.44700526001249974
1.85,0.9704745872509701,0.4766949055889342,0.926108913736707,0.9461498807030986,0.9347995675202208,0.969507210277325,0.9714245144867036,0.47433097932947366,0.47921793239994326,0.9248631393104955,0.9273958604203445,0.9450091468560815,0.9472506968490103,0.9335399929744842,0.9360587999142336,0.49377968166203595,0.044365673514263126,0.024324706547871555,0.03567501973074938,0.49377968166203595,0.044365673514263126,0.4494140081477728,0.4694549751141644,0.45810466193128657,0.4494140081477728
1.9,0.9744526712925576,0.47883449436818243,0.9297904662843688,0.9490969475504214,0.9381252822751718,0.9734943043143048,0.9752877495996821,0.4764288255984232,0.48130346120683737,0.9286339934580587,0.9310609896852656,0.9479883759654377,0.9501380011952496,0.9368247635731586,0.9392308885452161,0.4956181769243752,0.04466220500818885,0.025355723742136238,0.03632738901738586,0.4956181769243752,0.04466220500818885,0.45095597191618636,0.47026245318223897,0.45929078790698935,0.45095597191618636
1.95,0.9779882391047482,0.4810881337220175,0.9331937354300387,0.9517839790876863,0.9411681516051474,0.9770618062873797,0.97877302110848,0.47880575362338657,0.4835655403031919,0.9321193790174311,0.9344073475942167,0.9507149830520842,0.952815794635973,0.9398496129123495,0.9422288219488045,0.4969001053827307,0.044794503674709496,0.026204260017061887,0.03682008749960075,0.4969001053827307,0.044794503674709496,0.4521056017080212,0.47069584536566883,0.46008001788312997,0.4521056017080212
2.0,0.9806433364811288,0.48274871008800124,0.935730220208849,0.9536224743500255,0.9434719732118007,0.9797764380636946,0.9813644782642411,0.48044351987445294,0.48522702907377224,0.9346995451663082,0.9369623085661102,0.9525725247603793,0.9546229259903007,0.9422901811579323,0.9445442767140657,0.49789462639312754,0.044913116272279785,0.02702086213110333,0.03717136326932813,0.49789462639312754,0.044913116272279785,0.45298151012084775,0.4708737642620242,0.4607232631237994,0.45298151012084775
