dataset,delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_tuned_vs_base
us101,1.8,0.9556597185232532,0.4840026987677995,0.9190843128203308,0.9341642697347396,0.9539306724429768,0.9572458364404672,0.4806869429352651,0.4882286968976007,0.917070298166495,0.9212400719671412,0.9319954902169668,0.9360113869062416,0.4716570197554536,0.0365754057029223,0.0214954487885136,0.4716570197554536,0.0365754057029223,0.4350816140525312,0.45016157096694,0.4350816140525312
us101,1.85,0.9625841885349716,0.4870092207899815,0.9262455168495436,0.940414047796598,0.9609033770107596,0.9640522353609602,0.4836694956381758,0.4911423008179161,0.9241252678053572,0.9282695926991228,0.9383778393286224,0.9421673591136678,0.47557496774499,0.0363386716854278,0.0221701407383734,0.47557496774499,0.0363386716854278,0.4392362960595622,0.4534048270066166,0.4392362960595622
us101,1.9,0.9679343773303504,0.4890569700413101,0.931134074310808,0.9448646473254976,0.9663598001964891,0.9692843530651136,0.4857388468686008,0.4931427032657458,0.9291511309967686,0.933300486488406,0.942863357125102,0.946546346602275,0.4788774072890403,0.0368003030195424,0.023069730004853,0.4788774072890403,0.0368003030195424,0.4420771042694979,0.4558076772841873,0.4420771042694979
us101,1.95,0.9727874246889908,0.4912941065066345,0.9355728371388328,0.9487944320159084,0.9714599386858894,0.9740542476001088,0.4879197590047702,0.4953546867417114,0.9336609140300416,0.9375498621024349,0.9469357740610538,0.9504163559532688,0.4814933181823562,0.037214587550158,0.0239929926730821,0.4814933181823562,0.037214587550158,0.4442787306321981,0.457500325509274,0.4442787306321981
us101,2.0,0.9762319046435376,0.4928802244238486,0.9386858894688872,0.951339322703976,0.974941704248192,0.9774052176177456,0.4895413870246085,0.4970485186368855,0.936706793082632,0.9405921901447628,0.9495401441710166,0.9529038386420936,0.483351680219689,0.0375460151746505,0.0248925819395617,0.483351680219689,0.0375460151746505,0.4458056650450385,0.4584590982801272,0.4458056650450385
us101,2.05,0.979629037794586,0.4946438928541837,0.9418699620041902,0.953896050092918,0.9785045512114864,0.9807653610785602,0.4913512185883551,0.4988234319330516,0.9400808446669744,0.9437638341441472,0.9522007386101344,0.9554718108968668,0.4849851449404021,0.0377590757903957,0.0257329877016677,0.4849851449404021,0.0377590757903957,0.4472260691500064,0.4592521572387343,0.4472260691500064
us101,2.1,0.9819608678669082,0.4957091959329096,0.9439177112555188,0.9555058414118816,0.9809654013233432,0.9830383035640304,0.4924283583679557,0.4997463986837589,0.9420827267024136,0.9457651243445426,0.953824733970148,0.9570810103807866,0.4862516719339985,0.0380431566113893,0.0264550264550265,0.4862516719339985,0.0380431566113893,0.4482085153226092,0.459796645478972,0.4482085153226092
us101,2.15,0.9843637181444788,0.4971532734396269,0.9462495413278412,0.957162979534344,0.9833573026526048,0.9853816744197056,0.4937549566184914,0.501118864150184,0.944566954298498,0.9480963625818212,0.9554937087934852,0.9586792609163974,0.4872104447048518,0.0381141768166376,0.0272007386101346,0.4872104447048518,0.0381141768166376,0.4490962678882141,0.4600097060947172,0.4490962678882141
us101,2.2,0.986162896677438,0.4983487802279749,0.94784749594593,0.9584058331261912,0.9852514707100836,0.9870864552631888,0.4948329841506576,0.5023738503604276,0.9461187457831752,0.949694613117432,0.956701052282708,0.9598652983440455,0.4878141164494631,0.038315400731508,0.0277570635512469,0.4878141164494631,0.038315400731508,0.4494987157179551,0.4600570528982162,0.4494987157179551
us101,2.25,0.98784370820165,0.4997100008285691,0.9492323899482736,0.9592580755891718,0.9869790372027508,0.9887669708698792,0.4961462661127091,0.5036406732715458,0.9475255376821372,0.9510567214705916,0.9576234271983712,0.9607864895896217,0.4881337073730809,0.0386113182533763,0.0285856326124782,0.4881337073730809,0.0386113182533763,0.4495223891197045,0.4595480747606026,0.4495223891197045
