dataset,delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_tuned_vs_base
us101,3.45,0.9742691796300812,0.4606130344918582,0.9118457173253371,0.9241189198890436,0.97015618131362,0.977635379970066,0.4559641772075067,0.4655720712953134,0.9069498028562832,0.9165477657651776,0.9193443877977084,0.9283953855166264,0.5136561451382229,0.0624234623047439,0.0501502597410373,0.5136561451382229,0.0624234623047439,0.4512326828334789,0.4635058853971854,0.4512326828334789
us101,3.5,0.9742691796300812,0.4606130344918582,0.9118561449050472,0.9241189198890436,0.97015618131362,0.977635379970066,0.4559641772075067,0.4655720712953134,0.906965128016955,0.916558075122204,0.9193443877977084,0.9283953855166264,0.5136561451382229,0.0624130347250337,0.0501502597410373,0.5136561451382229,0.0624130347250337,0.451243110413189,0.4635058853971854,0.451243110413189
us101,3.55,0.9743175840248768,0.4606130344918582,0.9118561449050472,0.9241189198890436,0.9702037675427638,0.9776834755717808,0.4559641772075067,0.4655720712953134,0.906965128016955,0.916558075122204,0.9193443877977084,0.9283953855166264,0.5137045495330184,0.0624614391198293,0.0501986641358329,0.5137045495330184,0.0624614391198293,0.451243110413189,0.4635058853971854,0.451243110413189
us101,3.6,0.9743957908727016,0.4606130344918582,0.9118721680770578,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9069761575004036,0.9165634349835432,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0625236227956436,0.050198664135833,0.5137827563808433,0.0625236227956436,0.4512591335851996,0.4635840922450101,0.4512591335851996
us101,3.65,0.9743957908727016,0.4606130344918582,0.9118721680770578,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9069761575004036,0.9165634349835432,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0625236227956436,0.050198664135833,0.5137827563808433,0.0625236227956436,0.4512591335851996,0.4635840922450101,0.4512591335851996
us101,3.7,0.9743957908727016,0.4606130344918582,0.9118878094466228,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9069865471919784,0.9165947543189212,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0625079814260786,0.050198664135833,0.5137827563808433,0.0625079814260786,0.4512747749547646,0.4635840922450101,0.4512747749547646
us101,3.75,0.9743957908727016,0.4606130344918582,0.9118930232364778,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9069868065686688,0.9166049332545144,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0625027676362236,0.050198664135833,0.5137827563808433,0.0625027676362236,0.4512799887446195,0.4635840922450101,0.4512799887446195
us101,3.8,0.9743957908727016,0.4606130344918582,0.9119138783958978,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9070183676110668,0.9166156338758398,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0624819124768036,0.050198664135833,0.5137827563808433,0.0624819124768036,0.4513008439040395,0.4635840922450101,0.4513008439040395
us101,3.85,0.9743957908727016,0.4606130344918582,0.9119138783958978,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9070183676110668,0.9166156338758398,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0624819124768036,0.050198664135833,0.5137827563808433,0.0624819124768036,0.4513008439040395,0.4635840922450101,0.4513008439040395
us101,3.9,0.9743957908727016,0.4606130344918582,0.9119190921857528,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9070284833019888,0.9166160251401388,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0624766986869487,0.050198664135833,0.5137827563808433,0.0624766986869487,0.4513060576938945,0.4635840922450101,0.4513060576938945
us101,3.95,0.9743957908727016,0.4606130344918582,0.9119451611350275,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9070541621567892,0.9166322064935596,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0624506297376737,0.050198664135833,0.5137827563808433,0.0624506297376737,0.4513321266431694,0.4635840922450101,0.4513321266431694
us101,4.0,0.9743957908727016,0.4606130344918582,0.9119712300843026,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9070822919138356,0.9166639170932364,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0624245607883988,0.050198664135833,0.5137827563808433,0.0624245607883988,0.4513581955924443,0.4635840922450101,0.4513581955924443
us101,4.05,0.9743957908727016,0.4606130344918582,0.9119868714538676,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9070877443134,0.9166743568716956,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0624089194188338,0.050198664135833,0.5137827563808433,0.0624089194188338,0.4513738369620093,0.4635840922450101,0.4513738369620093
us101,4.1,0.9743957908727016,0.4606130344918582,0.9120129404031424,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9071064289972126,0.9166904078036836,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0623828504695591,0.050198664135833,0.5137827563808433,0.0623828504695591,0.451399905911284,0.4635840922450101,0.451399905911284
us101,4.15,0.9743957908727016,0.4606130344918582,0.9120442231422724,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9071525989855204,0.9167067195785372,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0623515677304291,0.050198664135833,0.5137827563808433,0.0623515677304291,0.451431188650414,0.4635840922450101,0.451431188650414
us101,4.2,0.9743957908727016,0.4606130344918582,0.9120598645118372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9071730901190276,0.9167069804214032,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0623359263608641,0.050198664135833,0.5137827563808433,0.0623359263608641,0.451446830019979,0.4635840922450101,0.451446830019979
us101,4.25,0.9743957908727016,0.4606130344918582,0.9120702920915472,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9071834655616134,0.9167175506212956,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0623254987811541,0.050198664135833,0.5137827563808433,0.0623254987811541,0.4514572575996891,0.4635840922450101,0.4514572575996891
us101,4.3,0.9743957908727016,0.4606130344918582,0.9120702920915472,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9071834655616134,0.9167175506212956,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0623254987811541,0.050198664135833,0.5137827563808433,0.0623254987811541,0.4514572575996891,0.4635840922450101,0.4514572575996891
us101,4.35,0.9743957908727016,0.4606130344918582,0.9120755058814024,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.907188783158738,0.9167227705105252,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0623202849912991,0.050198664135833,0.5137827563808433,0.0623202849912991,0.451462471389544,0.4635840922450101,0.451462471389544
us101,4.4,0.9743957908727016,0.4606130344918582,0.9120807196712571,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9071941007558628,0.9167280625252222,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0623150712014443,0.050198664135833,0.5137827563808433,0.0623150712014443,0.4514676851793989,0.4635840922450101,0.4514676851793989
us101,4.45,0.9743957908727016,0.4606130344918582,0.9120911472509672,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072049957017756,0.9167333407104176,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0623046436217342,0.050198664135833,0.5137827563808433,0.0623046436217342,0.4514781127591089,0.4635840922450101,0.4514781127591089
us101,4.5,0.9743957908727016,0.4606130344918582,0.912106788620532,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072151113926974,0.9167643992029292,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622890022521693,0.050198664135833,0.5137827563808433,0.0622890022521693,0.4514937541286738,0.4635840922450101,0.4514937541286738
us101,4.55,0.9743957908727016,0.4606130344918582,0.912117216200242,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072152412685291,0.9167848874955488,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622785746724593,0.050198664135833,0.5137827563808433,0.0622785746724593,0.4515041817083838,0.4635840922450101,0.4515041817083838
us101,4.6,0.9743957908727016,0.4606130344918582,0.912127643779952,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.907225356959451,0.9168053238984408,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622681470927495,0.050198664135833,0.5137827563808433,0.0622681470927495,0.4515146092880936,0.4635840922450101,0.4515146092880936
us101,4.65,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,4.7,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,4.75,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,4.8,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,4.85,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,4.9,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,4.95,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.0,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.05,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.1,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.15,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.2,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.25,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.3,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.35,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.4,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.45,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.5,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.55,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.6,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.65,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.7,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.75,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.8,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.85,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.9,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,5.95,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.0,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.05,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.1,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.15,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.2,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.25,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.3,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.35,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.4,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.45,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.5,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.55,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.6,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.65,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.7,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.75,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.8,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.85,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.9,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,6.95,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,7.0,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,7.05,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
us101,7.1,0.9743957908727016,0.4606130344918582,0.912148498939372,0.9241971267368684,0.970259450716618,0.9777112128403844,0.4559641772075067,0.4655720712953134,0.9072407902474976,0.916831344812884,0.9193842374293016,0.9284742582597292,0.5137827563808433,0.0622472919333295,0.050198664135833,0.5137827563808433,0.0622472919333295,0.4515354644475136,0.4635840922450101,0.4515354644475136
