delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_tuned_vs_base
3.05,0.9701189422112512,0.4705675150866767,0.9096148820937304,0.9108080684883813,0.9665370810686433,0.9736582744276621,0.46642807101009714,0.4749540136228246,0.9058921366741411,0.913497081548041,0.9072171723379029,0.9147040780480217,0.49955142712457445,0.06050406011752074,0.05931087372286992,0.49955142712457445,0.06050406011752074,0.4390473670070537,0.44024055340170454,0.4390473670070537
3.1,0.9701189422112512,0.47057504646330145,0.9096676703807336,0.9108193655533182,0.9665370810686433,0.9736582744276621,0.46643561574951664,0.4749763308641682,0.9059425096597455,0.9135912461102856,0.9072281447918722,0.9147266296931436,0.4995438957479497,0.06045127183051757,0.05929957665793295,0.4995438957479497,0.06045127183051757,0.43909262391743215,0.44024431909001677,0.43909262391743215
3.15,0.9703733444631761,0.47058634352823825,0.9097282998566818,0.9109704753807598,0.9668263495979141,0.9737878499110466,0.4664393881192264,0.47498824458599515,0.9059718714129747,0.9136365137691093,0.9074006107905876,0.9147975304784479,0.4997870009349379,0.060645044606494336,0.05940286908241632,0.4997870009349379,0.060645044606494336,0.43914195632844355,0.44038413185252157,0.43914195632844355
3.2,0.970618460969122,0.4705901092165505,0.9097395969216188,0.9111013045510055,0.9669644284951144,0.9740957047868848,0.4664393881192264,0.4749886221365727,0.9059885501385084,0.9136551897457608,0.9075052932072003,0.9149208097401856,0.5000283517525714,0.0608788640475032,0.0595171564181165,0.5000283517525714,0.0608788640475032,0.4391494877050683,0.440511195334455,0.4391494877050683
3.25,0.9707606736286324,0.4705901092165505,0.9098895896289148,0.9111013045510055,0.967124864522067,0.9742025007731204,0.4664393881192264,0.4749886221365727,0.9063198133130123,0.913825839359817,0.9075052932072003,0.9149208097401856,0.500170564412082,0.060871083999717635,0.05965936907762692,0.500170564412082,0.060871083999717635,0.4392994804123643,0.440511195334455,0.4392994804123643
3.3,0.9709109788304722,0.47060140628148744,0.9099536063302237,0.9111577898756897,0.967325177736057,0.9743340385253542,0.4664614607104044,0.4749891884624391,0.9063304425110772,0.9139206802174438,0.907637332069427,0.9149513552320624,0.5003095725489848,0.06095737250024846,0.05975318895478243,0.5003095725489848,0.06095737250024846,0.43935220004873626,0.4405563835942023,0.43935220004873626
3.35,0.9709633154407514,0.47060140628148744,0.9099725174682999,0.9112664295457562,0.9673605770841699,0.9743728443471403,0.4664614607104044,0.4749891884624391,0.9063452995518472,0.9139436594660946,0.9077468433979132,0.9150436382175312,0.5003619091592639,0.06099079797245155,0.05969688589499522,0.5003619091592639,0.06099079797245155,0.43937111118681244,0.44066502326426876,0.43937111118681244
3.4,0.9709964365122987,0.47060140628148744,0.9100448130136775,0.9112664295457562,0.9673935386025182,0.9743736688998659,0.4664614607104044,0.4749891884624391,0.9063613925684204,0.9140193311375916,0.9077468433979132,0.9150436382175312,0.5003950302308113,0.060951623498621266,0.059730006966542515,0.5003950302308113,0.060951623498621266,0.43944340673219,0.44066502326426876,0.43944340673219
3.45,0.9709964365122987,0.47060517196979973,0.9101389552214848,0.9112664295457562,0.9673935386025182,0.9743736688998659,0.4664652975586852,0.4749891884624391,0.9064115913811748,0.9140982415434366,0.9077468433979132,0.9150436382175312,0.500391264542499,0.06085748129081392,0.059730006966542515,0.500391264542499,0.06085748129081392,0.4395337832516851,0.4406612575759565,0.4395337832516851
3.5,0.9709964365122987,0.47060517196979973,0.9101745369130216,0.9112664295457562,0.9673935386025182,0.9743736688998659,0.4664652975586852,0.4749891884624391,0.906464122279912,0.9141313113657816,0.9077468433979132,0.9150436382175312,0.500391264542499,0.060821899599277085,0.059730006966542515,0.500391264542499,0.060821899599277085,0.4395693649432219,0.4406612575759565,0.4395693649432219
3.55,0.9709964365122987,0.47060517196979973,0.9101820682896461,0.9112664295457562,0.9673935386025182,0.9743736688998659,0.4664652975586852,0.4749891884624391,0.9064714566627181,0.9141536294740816,0.9077468433979132,0.9150436382175312,0.500391264542499,0.060814368222652626,0.059730006966542515,0.500391264542499,0.060814368222652626,0.43957689631984637,0.4406612575759565,0.43957689631984637
3.6,0.9709964365122987,0.47060517196979973,0.9102197251727692,0.9112664295457562,0.9673935386025182,0.9743736688998659,0.4664652975586852,0.4749891884624391,0.9065016414321523,0.9141767972116799,0.9077468433979132,0.9150436382175312,0.500391264542499,0.060776711339529554,0.059730006966542515,0.500391264542499,0.060776711339529554,0.43961455320296944,0.4406612575759565,0.43961455320296944
3.65,0.9709964365122987,0.4706164690347366,0.910246084990955,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664655807807778,0.47500081902133284,0.9065095406404312,0.9141845197908793,0.9077468433979132,0.9150659933187166,0.5003799674775622,0.06075035152134367,0.05971870990160544,0.5003799674775622,0.06075035152134367,0.43962961595621847,0.4406612575759567,0.43962961595621847
3.7,0.9709964365122987,0.4706164690347366,0.9102724448091414,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664655807807778,0.47500081902133284,0.9065490961714073,0.9142145217704728,0.9077468433979132,0.9150659933187166,0.5003799674775622,0.06072399170315734,0.05971870990160544,0.5003799674775622,0.06072399170315734,0.4396559757744048,0.4406612575759567,0.4396559757744048
3.75,0.9709964365122987,0.4706164690347366,0.9102799761857658,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664655807807778,0.47500081902133284,0.9065680685706862,0.9142221522371405,0.9077468433979132,0.9150659933187166,0.5003799674775622,0.060716460326532884,0.05971870990160544,0.5003799674775622,0.060716460326532884,0.43966350715102925,0.4406612575759567,0.43966350715102925
3.8,0.9709964365122987,0.4706164690347366,0.9102950389390148,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664655807807778,0.47500081902133284,0.9065906283471469,0.9142444123593673,0.9077468433979132,0.9150659933187166,0.5003799674775622,0.060701397573283966,0.05971870990160544,0.5003799674775622,0.060701397573283966,0.43967856990427817,0.4406612575759567,0.43967856990427817
3.85,0.9709964365122987,0.4706164690347366,0.9103251644455133,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664655807807778,0.47500081902133284,0.906639052864515,0.9142747362566329,0.9077468433979132,0.9150659933187166,0.5003799674775622,0.060671272066785464,0.05971870990160544,0.5003799674775622,0.060671272066785464,0.4397086954107767,0.4406612575759567,0.4397086954107767
3.9,0.9709964365122987,0.4706164690347366,0.9103590556403239,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664655807807778,0.47500081902133284,0.9066690698080768,0.9143046825408768,0.9077468433979132,0.9150659933187166,0.5003799674775622,0.06063738087197479,0.05971870990160544,0.5003799674775622,0.06063738087197479,0.43974258660558735,0.4406612575759567,0.43974258660558735
3.95,0.9709964365122987,0.4706164690347366,0.9103891811468221,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664655807807778,0.47500081902133284,0.9067031448167153,0.9143236113758539,0.9077468433979132,0.9150659933187166,0.5003799674775622,0.06060725536547662,0.05971870990160544,0.5003799674775622,0.06060725536547662,0.4397727121120855,0.4406612575759567,0.4397727121120855
4.0,0.9709964365122987,0.4706164690347366,0.9104268380299452,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664655807807778,0.47500081902133284,0.9067482643696375,0.9143428234205973,0.9077468433979132,0.9150659933187166,0.5003799674775622,0.06056959848235355,0.05971870990160544,0.5003799674775622,0.06056959848235355,0.4398103689952086,0.4406612575759567,0.4398103689952086
4.05,0.9709964365122987,0.47062776609967344,0.9104946204195664,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9068016883278697,0.9144067310378713,0.9077468433979132,0.9150659933187166,0.5003686704126253,0.06050181609273231,0.05971870990160544,0.5003686704126253,0.06050181609273231,0.439866854319893,0.44064996051101984,0.439866854319893
4.1,0.9709964365122987,0.47062776609967344,0.9105247459260648,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9068434087787673,0.9144519617138137,0.9077468433979132,0.9150659933187166,0.5003686704126253,0.06047169058623392,0.05971870990160544,0.5003686704126253,0.06047169058623392,0.43989697982639137,0.44064996051101984,0.43989697982639137
4.15,0.9709964365122987,0.47062776609967344,0.9105511057442508,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9068733315847505,0.9144742806523707,0.9077468433979132,0.9150659933187166,0.5003686704126253,0.06044533076804792,0.05971870990160544,0.5003686704126253,0.06044533076804792,0.43992333964457736,0.44064996051101984,0.43992333964457736
4.2,0.9709964365122987,0.47062776609967344,0.9105849969390614,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9069006083893395,0.9145259478792762,0.9077468433979132,0.9150659933187166,0.5003686704126253,0.06041143957323736,0.05971870990160544,0.5003686704126253,0.06041143957323736,0.4399572308393879,0.44064996051101984,0.4399572308393879
4.25,0.9709964365122987,0.47062776609967344,0.9106151224455596,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9069343068476629,0.9145595276273181,0.9077468433979132,0.9150659933187166,0.5003686704126253,0.06038131406673908,0.05971870990160544,0.5003686704126253,0.06038131406673908,0.4399873563458862,0.44064996051101984,0.4399873563458862
4.3,0.9709964365122987,0.47062776609967344,0.9106414822637455,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9069723457837989,0.9145896182522639,0.9077468433979132,0.9150659933187166,0.5003686704126253,0.060354954248553194,0.05971870990160544,0.5003686704126253,0.060354954248553194,0.4400137161640721,0.44064996051101984,0.4400137161640721
4.35,0.9709964365122987,0.47062776609967344,0.9106716077702439,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9070006297296613,0.914608389387852,0.9077468433979132,0.9150659933187166,0.5003686704126253,0.060324828742054803,0.05971870990160544,0.5003686704126253,0.060324828742054803,0.4400438416705705,0.44064996051101984,0.4400438416705705
4.4,0.9709964365122987,0.47062776609967344,0.9107092646533669,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9070365318735782,0.9146389534128364,0.9077468433979132,0.9150659933187166,0.5003686704126253,0.06028717185893184,0.05971870990160544,0.5003686704126253,0.06028717185893184,0.44008149855369344,0.44064996051101984,0.44008149855369344
4.45,0.9709964365122987,0.47062776609967344,0.9107280930949282,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9070515403453594,0.9146543301053364,0.9077468433979132,0.9150659933187166,0.5003686704126253,0.06026834341737053,0.05971870990160544,0.5003686704126253,0.06026834341737053,0.44010032699525475,0.44064996051101984,0.44010032699525475
4.5,0.9709964365122987,0.47062776609967344,0.9107544529131143,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9070664546795616,0.9146657442747014,0.9077468433979132,0.9150659933187166,0.5003686704126253,0.06024198359918442,0.05971870990160544,0.5003686704126253,0.06024198359918442,0.44012668681344086,0.44064996051101984,0.44012668681344086
4.55,0.9709964365122987,0.47062776609967344,0.9107958754845497,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.907110120061364,0.9147072490690125,0.9077468433979132,0.9150659933187166,0.5003686704126253,0.06020056102774907,0.05971870990160544,0.5003686704126253,0.06020056102774907,0.4401681093848762,0.44064996051101984,0.4401681093848762
4.6,0.9709964365122987,0.47062776609967344,0.9108297666793602,0.9112777266106933,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071365748028963,0.9147561551245701,0.9077468433979132,0.9150659933187166,0.5003686704126253,0.0601666698329385,0.05971870990160544,0.5003686704126253,0.0601666698329385,0.4402020005796868,0.44064996051101984,0.4402020005796868
4.65,0.9709964365122987,0.47062776609967344,0.9108636578741707,0.9112852579873176,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071723612202384,0.9147861977493359,0.9077689520657487,0.9150735396139996,0.5003686704126253,0.06013277863812805,0.05971117852498109,0.5003686704126253,0.06013277863812805,0.44023589177449723,0.4406574918876442,0.44023589177449723
4.7,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
4.75,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
4.8,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
4.85,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
4.9,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
4.95,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.0,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.05,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.1,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.15,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.2,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.25,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.3,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.35,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.4,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.45,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.5,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.55,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.6,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.65,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.7,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.75,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.8,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.85,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.9,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
5.95,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.0,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.05,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.1,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.15,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.2,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.25,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.3,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.35,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.4,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.45,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.5,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.55,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.6,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.65,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.7,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
6.75,0.9709964365122987,0.47062776609967344,0.910867423562483,0.9112890236756299,0.9673935386025182,0.9743736688998659,0.4664766170763668,0.4750232306503209,0.9071762310101571,0.9147861977493359,0.9077800063996664,0.9150773127616412,0.5003686704126253,0.06012901294981576,0.059707412836668805,0.5003686704126253,0.06012901294981576,0.4402396574628095,0.4406612575759565,0.4402396574628095
