delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_tuned_vs_base
1.95,0.9812497216407604,0.47468786650633155,0.9317017770453835,0.9536587538413572,0.9802550512923289,0.9821864932674176,0.47177548657195006,0.4780834780801375,0.9299635163823688,0.9334318725040452,0.9522925666948734,0.955054632640033,0.5065618551344289,0.049547944595376925,0.027590967799403177,0.5065618551344289,0.049547944595376925,0.45701391053905194,0.4789708873350257,0.45701391053905194
2.0,0.9834097893377275,0.47639513650737075,0.9338766905684465,0.9550542614943806,0.9824670793806318,0.984374768033967,0.4735822236078325,0.47986905981383315,0.9321165323119402,0.9355765376564377,0.953680837007675,0.9564503258658826,0.5070146528303567,0.049533098769281025,0.02835552784334694,0.5070146528303567,0.049533098769281025,0.4574815540610757,0.4786591249870098,0.4574815540610757
2.05,0.9852952092519186,0.4782360189432739,0.9358957229175014,0.956301310886444,0.984397036773111,0.9861787214774563,0.47530062797844363,0.4817179218812629,0.9341867827610264,0.9375074229130477,0.9549408764975724,0.9576535800709628,0.5070591903086448,0.04939948633441715,0.028993898365474613,0.5070591903086448,0.04939948633441715,0.45765970397422756,0.4780652919431701,0.45765970397422756
2.1,0.9865645273831259,0.47954987455276926,0.9373134993096688,0.9570584480173396,0.9856804584391097,0.987418533529298,0.4765268932139727,0.48308392345492046,0.9356867679152004,0.9389840258911205,0.9557512730295875,0.958401995279027,0.5070146528303567,0.04925102807345716,0.02950607936578631,0.5070146528303567,0.04925102807345716,0.4577636247568995,0.4775085734645704,0.4577636247568995
2.15,0.9880639558188213,0.48101218842322463,0.9385308570495403,0.9578823913656672,0.9872324039846194,0.9888212785225431,0.47807846761383016,0.4844729360590268,0.9368816713431016,0.9401642690657519,0.9565831960094416,0.9592259386273546,0.5070517673955968,0.049533098769281025,0.03018156445315412,0.5070517673955968,0.049533098769281025,0.4575186686263157,0.4768702029424426,0.4575186686263157
2.2,0.9889769741237249,0.48223696907614405,0.9395255273979718,0.958409418192075,0.988218723555872,0.9897120280883027,0.479386199320061,0.48571311925652083,0.9378624237295682,0.9411815792989798,0.9572046794043853,0.9597383052004926,0.5067400050475808,0.04945144672575308,0.030567555931649837,0.5067400050475808,0.04945144672575308,0.45728855832182774,0.476172449115931,0.45728855832182774
2.25,0.9900532965156843,0.48348401846820743,0.9404014311376354,0.9589661366706748,0.9892957882391362,0.990751050342196,0.48067667275345516,0.4869163734616011,0.9387234816431358,0.9420057082201336,0.9577996258851821,0.9602432488605827,0.5065692780474769,0.04965186537804889,0.031087159845009538,0.5065692780474769,0.04965186537804889,0.456917412669428,0.47548211820246733,0.456917412669428
2.3,0.990780741994388,0.4846271470775989,0.9409655725292831,0.9593372823230746,0.9900310277765404,0.9914788669665521,0.48176913998129406,0.4881699179025815,0.9393533158152583,0.9425104663073974,0.9581483172256118,0.9606446428836529,0.5061535949167891,0.04981516946510489,0.031443459671313456,0.5061535949167891,0.04981516946510489,0.45633842545168424,0.4747101352454757,0.45633842545168424
2.35,0.9915898395166196,0.4862008046437742,0.9415519826600749,0.9597306967146184,0.9909214061966475,0.9922367463887525,0.4834298312029571,0.48990613726450793,0.9400070888819606,0.9430666280675186,0.9585424739084603,0.9610078089045263,0.5053890348728454,0.050037856856544716,0.031859142802001195,0.5053890348728454,0.050037856856544716,0.4553511780163007,0.4735298920708442,0.4553511780163007
2.4,0.9921020205169314,0.48766311851422955,0.9419602428777146,0.9599904986712983,0.9914265354295637,0.9927628453510293,0.48478247153312826,0.4911505886370045,0.9404236998767794,0.9434600424590625,0.9587729553586006,0.9612527650351101,0.5044389020027018,0.05014177763921679,0.03211152184563315,0.5044389020027018,0.05014177763921679,0.45429712436348507,0.4723273801570687,0.45429712436348507
