delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_rss_longitudinal,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_rss_longitudinal_ci_low,coverage_rss_longitudinal_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap_rss_longitudinal,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_rss_longitudinal_vs_base,coverage_gain_tuned_vs_base
0.5,0.0032571252356873295,0.0021718254437311747,0.003200405692593146,0.003240919651946134,0.003240919651946134,0.0027780516126171863,0.0037538250388242417,0.0017766369518927502,0.0026165385709568203,0.002730317426032384,0.003703032149543343,0.002758638518051821,0.00373592987140146,0.002758638518051821,0.00373592987140146,0.0010852997919561548,5.6719543094183554e-05,1.620558374119561e-05,1.620558374119561e-05,0.0010852997919561548,5.6719543094183554e-05,0.0010285802488619713,0.0010690942082149592,0.0010690942082149592,0.0010285802488619713
0.55,0.006721093098032499,0.004273037513056966,0.006639429201859705,0.006696148744953888,0.006688045953083291,0.005923014649459573,0.007485365829160743,0.003631586073098871,0.004893382936587329,0.005856282105415457,0.007399817372997405,0.005904102260928212,0.007446065787006304,0.005896074429894653,0.007433036321615044,0.0024480555849755326,8.166389617279401e-05,2.4944353078610454e-05,3.304714494920761e-05,0.0024480555849755326,8.166389617279401e-05,0.0023663916888027386,0.002423111231896922,0.002415008440026325,0.0023663916888027386
0.6,0.011968034510291367,0.007451256015278441,0.011798452662508984,0.011901247064287412,0.011901247064287412,0.01086530631212579,0.013059055420468754,0.006491284000740792,0.008275014559570103,0.010672192070300544,0.012914159499215927,0.010790506613950654,0.01299340726336632,0.010790739672780405,0.013001618266007344,0.004516778495012926,0.00016958184778238274,6.67874460039547e-05,6.67874460039547e-05,0.004516778495012926,0.00016958184778238274,0.004347196647230544,0.004449991049008972,0.004449991049008972,0.004347196647230544
0.65,0.02125638412012283,0.012890023748947911,0.021033569992319444,0.02116526807328761,0.02117337086515821,0.019473736099315922,0.022707108023384846,0.011491224594746979,0.01416277675374704,0.019255602872503805,0.022443761974640923,0.019400381522145616,0.022572715801230613,0.019400345351341032,0.022588568037311976,0.00836636037117492,0.00022281412780338766,9.111604683522193e-05,8.301325496462217e-05,0.00836636037117492,0.00022281412780338766,0.008143546243371533,0.008275244324339699,0.008283347116210298,0.008143546243371533
0.7,0.03247787264474697,0.02001059461130965,0.03209792551928976,0.03227673931306638,0.03226788387536181,0.030408939861978162,0.03449764682170104,0.018312647378804395,0.02158072267196664,0.03002996429674165,0.03412389848181423,0.030224862367593766,0.034302120789634905,0.03022309568816866,0.03431732550055415,0.01246727803343732,0.00037994712545720566,0.0002011333316805919,0.00020998876938516098,0.01246727803343732,0.00037994712545720566,0.012087330907980115,0.012266144701756729,0.01225728926405216,0.012087330907980115
0.75,0.04979223803266399,0.030936794473565617,0.04920596174387184,0.049523095377661495,0.0494931827046453,0.04687982356569829,0.0524767043462585,0.028597195481295468,0.033038315149454184,0.04629497332408551,0.05194758177542284,0.04658824880734127,0.052243064367026235,0.04657076209213099,0.05218046115515071,0.018855443559098375,0.0005862762887921535,0.0002691426550024967,0.000299055328018695,0.018855443559098375,0.0005862762887921535,0.01826916727030622,0.018586300904095878,0.01855638823107968,0.01826916727030622
0.8,0.06891661292108267,0.04348700346907749,0.06811173955665728,0.06850683920009726,0.06848803753484119,0.06553715135418964,0.0722699789683474,0.04058154533192596,0.046110544521952436,0.06468927853273913,0.07145378800761983,0.06512334825599836,0.07184843966954216,0.06512652558404697,0.07180096147113246,0.025429609452005182,0.0008048733644253903,0.0004097737209854124,0.0004285753862414837,0.025429609452005182,0.0008048733644253903,0.024624736087579792,0.02501983573101977,0.0250010340657637,0.024624736087579792
0.85,0.09510833040724129,0.06091618608212018,0.09386118246851413,0.09448478937050167,0.09446598770524559,0.09071238794316834,0.0991063912583628,0.05750619548636798,0.06400620475738583,0.0894744890330442,0.09798630987054269,0.09010972076053123,0.09853571456051134,0.09013393332171778,0.09851798781985456,0.034192144325121104,0.0012471479387271556,0.0006235410367396166,0.0006423427019957018,0.034192144325121104,0.0012471479387271556,0.03294499638639395,0.03356860328838149,0.0335498016231254,0.03294499638639395
0.9,0.12220256707303687,0.08006119791356052,0.12045812635216327,0.12125492135986476,0.1212442224864793,0.11702908145969954,0.12699418129306758,0.07587113124497137,0.08379083585970536,0.11529364932489948,0.12514323364093743,0.11604154287183102,0.12600593737012383,0.1160322928448656,0.12607069255743097,0.04214136915947635,0.0017444407208735968,0.0009476457131721017,0.0009583445865575663,0.04214136915947635,0.0017444407208735968,0.04039692843860275,0.041193723446304245,0.04118302457291878,0.04039692843860275
0.95,0.1595233435930355,0.10670622288382611,0.15737095787455485,0.15861721601576162,0.15859654530722467,0.15294785475557593,0.1656687644233654,0.10106821075010627,0.11153362236683859,0.15093070268531888,0.16336566892181942,0.15201445616685197,0.16467256495085858,0.15202917987209882,0.16473755471159598,0.05281712070920938,0.0021523857184806428,0.0009061275772738742,0.0009267982858108259,0.05281712070920938,0.0021523857184806428,0.05066473499072874,0.05191099313193551,0.051890322423398555,0.05066473499072874
